Entity,Code,Year,Fossil fuels (TWh)
Finland,FIN,1973,185.49417
Finland,FIN,1974,170.3766
Finland,FIN,1975,175.14914
Finland,FIN,1976,196.00223
Finland,FIN,1977,193.42358
Finland,FIN,1978,207.74915
Finland,FIN,1979,214.7053
Finland,FIN,1980,214.66275
Finland,FIN,1981,185.53082
Finland,FIN,1982,177.9198
Finland,FIN,1983,171.27687
Finland,FIN,1984,180.00433
Finland,FIN,1985,195.56491
Finland,FIN,1986,198.63235
Finland,FIN,1987,208.14691
Finland,FIN,1988,207.69693
Finland,FIN,1989,211.28986
Finland,FIN,1990,220.15292
Finland,FIN,1991,220.41238
Finland,FIN,1992,214.54427
Finland,FIN,1993,217.08345
Finland,FIN,1994,238.41681
Finland,FIN,1995,218.85355
Finland,FIN,1996,238.31111
Finland,FIN,1997,231.65076
Finland,FIN,1998,227.86586
Finland,FIN,1999,227.32434
Finland,FIN,2000,224.163
Finland,FIN,2001,237.2849
Finland,FIN,2002,245.9748
Finland,FIN,2003,273.59238
Finland,FIN,2004,253.2829
Finland,FIN,2005,223.27707
Finland,FIN,2006,253.28436
Finland,FIN,2007,246.21289
Finland,FIN,2008,223.68834
Finland,FIN,2009,212.70073
Finland,FIN,2010,237.39333
Finland,FIN,2011,214.82587
Finland,FIN,2012,194.50394
Finland,FIN,2013,202.24971
Finland,FIN,2014,186.62822
Finland,FIN,2015,175.87355
Finland,FIN,2016,185.29663
Finland,FIN,2017,175.71263
Finland,FIN,2018,180.04237
Finland,FIN,2019,170.7123
Finland,FIN,2020,150.31816
Finland,FIN,2021,150.5998
France,FRA,1965,1168.4838
France,FRA,1966,1181.7335
France,FRA,1967,1285.1718
France,FRA,1968,1345.749
France,FRA,1969,1490.1211
France,FRA,1970,1615.0312
France,FRA,1971,1699.4092
France,FRA,1972,1813.4574
France,FRA,1973,1988.1039
France,FRA,1974,1923.9535
France,FRA,1975,1779.1871
France,FRA,1976,1950.3679
France,FRA,1977,1890.5288
France,FRA,1978,1975.6165
France,FRA,1979,2021.1165
France,FRA,1980,1923.0944
France,FRA,1981,1767.7461
France,FRA,1982,1677.9037
France,FRA,1983,1635.6102
France,FRA,1984,1589.1597
France,FRA,1985,1582.2897
France,FRA,1986,1555.1406
France,FRA,1987,1544.5032
France,FRA,1988,1531.791
France,FRA,1989,1571.7229
France,FRA,1990,1601.255
France,FRA,1991,1707.9404
France,FRA,1992,1677.7042
France,FRA,1993,1606.0608
France,FRA,1994,1551.727
France,FRA,1995,1585.171
France,FRA,1996,1654.8822
France,FRA,1997,1624.6814
France,FRA,1998,1718.9286
France,FRA,1999,1722.8291
France,FRA,2000,1719.7067
France,FRA,2001,1725.4396
France,FRA,2002,1697.5334
France,FRA,2003,1730.169
France,FRA,2004,1742.1658
France,FRA,2005,1742.5884
France,FRA,2006,1711.2305
France,FRA,2007,1675.2354
France,FRA,2008,1661.7161
France,FRA,2009,1587.6765
France,FRA,2010,1609.9745
France,FRA,2011,1503.1868
France,FRA,2012,1500.3119
France,FRA,2013,1501.0537
France,FRA,2014,1364.985
France,FRA,2015,1392.8246
France,FRA,2016,1422.166
France,FRA,2017,1437.1835
France,FRA,2018,1404.1029
France,FRA,2019,1384.4744
France,FRA,2020,1204.7257
France,FRA,2021,1303.0382
Germany,DEU,1965,2921.0217
Germany,DEU,1966,2924.4014
Germany,DEU,1967,2916.7148
Germany,DEU,1968,3115.4314
Germany,DEU,1969,3365.2188
Germany,DEU,1970,3537.806
Germany,DEU,1971,3582.9363
Germany,DEU,1972,3700.902
Germany,DEU,1973,3904.6082
Germany,DEU,1974,3821.4084
Germany,DEU,1975,3642.042
Germany,DEU,1976,3888.0806
Germany,DEU,1977,3834.1592
Germany,DEU,1978,3969.184
Germany,DEU,1979,4176.2085
Germany,DEU,1980,4018.834
Germany,DEU,1981,3856.6355
Germany,DEU,1982,3687.1987
Germany,DEU,1983,3736.7585
Germany,DEU,1984,3811.1025
Germany,DEU,1985,3840.2312
Germany,DEU,1986,3824.398
Germany,DEU,1987,3824.256
Germany,DEU,1988,3796.1597
Germany,DEU,1989,3741.8384
Germany,DEU,1990,3703.8672
Germany,DEU,1991,3620.4028
Germany,DEU,1992,3497.78
Germany,DEU,1993,3492.7603
Germany,DEU,1994,3456.3516
Germany,DEU,1995,3462.4424
Germany,DEU,1996,3578.1897
Germany,DEU,1997,3496.7788
Germany,DEU,1998,3481.8794
Germany,DEU,1999,3392.88
Germany,DEU,2000,3391.7764
Germany,DEU,2001,3460.3813
Germany,DEU,2002,3408.0564
Germany,DEU,2003,3405.0566
Germany,DEU,2004,3366.8105
Germany,DEU,2005,3308.2554
Germany,DEU,2006,3360.6172
Germany,DEU,2007,3214.1074
Germany,DEU,2008,3225.8838
Germany,DEU,2009,3018.4321
Germany,DEU,2010,3134.5288
Germany,DEU,2011,3032.6692
Germany,DEU,2012,3052.564
Germany,DEU,2013,3147.4045
Germany,DEU,2014,2963.163
Germany,DEU,2015,2981.1343
Germany,DEU,2016,3062.101
Germany,DEU,2017,3065.3574
Germany,DEU,2018,2951.88
Germany,DEU,2019,2811.7847
Germany,DEU,2020,2545.1033
Germany,DEU,2021,2655.2183
Greece,GRC,1965,76.77763
Greece,GRC,1966,81.53447
Greece,GRC,1967,90.48913
Greece,GRC,1968,95.093155
Greece,GRC,1969,98.64525
Greece,GRC,1970,108.568054
Greece,GRC,1971,130.79077
Greece,GRC,1972,147.60062
Greece,GRC,1973,172.36023
Greece,GRC,1974,167.99796
Greece,GRC,1975,192.33133
Greece,GRC,1976,213.51767
Greece,GRC,1977,221.50679
Greece,GRC,1978,222.34714
Greece,GRC,1979,192.49188
Greece,GRC,1980,191.03922
Greece,GRC,1981,186.4432
Greece,GRC,1982,188.65332
Greece,GRC,1983,193.37941
Greece,GRC,1984,200.67473
Greece,GRC,1985,212.61617
Greece,GRC,1986,211.81422
Greece,GRC,1987,233.85689
Greece,GRC,1988,248.60136
Greece,GRC,1989,271.4485
Greece,GRC,1990,282.07562
Greece,GRC,1991,282.31268
Greece,GRC,1992,290.0773
Greece,GRC,1993,293.64084
Greece,GRC,1994,297.84558
Greece,GRC,1995,306.2551
Greece,GRC,1996,311.83124
Greece,GRC,1997,322.45825
Greece,GRC,1998,343.5748
Greece,GRC,1999,340.64413
Greece,GRC,2000,360.79834
Greece,GRC,2001,367.3915
Greece,GRC,2002,365.89545
Greece,GRC,2003,381.19785
Greece,GRC,2004,381.14084
Greece,GRC,2005,381.22195
Greece,GRC,2006,388.89026
Greece,GRC,2007,405.3247
Greece,GRC,2008,390.06757
Greece,GRC,2009,368.84845
Greece,GRC,2010,343.52032
Greece,GRC,2011,342.41724
Greece,GRC,2012,315.2585
Greece,GRC,2013,283.3297
Greece,GRC,2014,269.8937
Greece,GRC,2015,266.35352
Greece,GRC,2016,260.58707
Greece,GRC,2017,224.39438
Greece,GRC,2018,273.95364
Greece,GRC,2019,266.1959
Greece,GRC,2020,228.1807
Greece,GRC,2021,233.54858
High-income countries,,1965,28374.73
High-income countries,,1966,29713.398
High-income countries,,1967,30931.203
High-income countries,,1968,33035.977
High-income countries,,1969,35224.105
High-income countries,,1970,37208.08
High-income countries,,1971,38106.688
High-income countries,,1972,39969.133
High-income countries,,1973,42273.457
High-income countries,,1974,41205.406
High-income countries,,1975,39890.16
High-income countries,,1976,42252.03
High-income countries,,1977,43073.336
High-income countries,,1978,44094.094
High-income countries,,1979,45340.703
High-income countries,,1980,43788.96
High-income countries,,1981,42406.47
High-income countries,,1982,40776.336
High-income countries,,1983,40525.29
High-income countries,,1984,42273.336
High-income countries,,1985,42829.805
High-income countries,,1986,43311.305
High-income countries,,1987,44436.19
High-income countries,,1988,45986.457
High-income countries,,1989,46878.11
High-income countries,,1990,46965.938
High-income countries,,1991,47150.11
High-income countries,,1992,47736.086
High-income countries,,1993,48224
High-income countries,,1994,49336.64
High-income countries,,1995,50482.164
High-income countries,,1996,52168.47
High-income countries,,1997,52813.234
High-income countries,,1998,53056.844
High-income countries,,1999,53829.86
High-income countries,,2000,54933.52
High-income countries,,2001,54968.453
High-income countries,,2002,55500.336
High-income countries,,2003,56522.195
High-income countries,,2004,57543.066
High-income countries,,2005,57882.496
High-income countries,,2006,57898.45
High-income countries,,2007,58635.715
High-income countries,,2008,57929.695
High-income countries,,2009,54835.203
High-income countries,,2010,57212.164
High-income countries,,2011,56689.715
High-income countries,,2012,56492.688
High-income countries,,2013,56983.227
High-income countries,,2014,56477.754
High-income countries,,2015,56739.39
High-income countries,,2016,56799.27
High-income countries,,2017,57013.113
High-income countries,,2018,57772.39
High-income countries,,2019,56797.508
High-income countries,,2020,51842.67
High-income countries,,2021,54222.156
Hong Kong,HKG,1965,26.302011
Hong Kong,HKG,1966,28.525822
Hong Kong,HKG,1967,33.692802
Hong Kong,HKG,1968,36.42809
Hong Kong,HKG,1969,42.79994
Hong Kong,HKG,1970,45.981674
Hong Kong,HKG,1971,48.559658
Hong Kong,HKG,1972,55.154087
Hong Kong,HKG,1973,57.202076
Hong Kong,HKG,1974,58.55752
Hong Kong,HKG,1975,55.127094
Hong Kong,HKG,1976,65.09097
Hong Kong,HKG,1977,70.283806
Hong Kong,HKG,1978,73.01685
Hong Kong,HKG,1979,74.762955
Hong Kong,HKG,1980,76.39583
Hong Kong,HKG,1981,81.40919
Hong Kong,HKG,1982,89.3503
Hong Kong,HKG,1983,94.74299
Hong Kong,HKG,1984,97.062775
Hong Kong,HKG,1985,100.76824
Hong Kong,HKG,1986,105.59091
Hong Kong,HKG,1987,116.0195
Hong Kong,HKG,1988,133.64908
Hong Kong,HKG,1989,142.85945
Hong Kong,HKG,1990,139.35774
Hong Kong,HKG,1991,144.3894
Hong Kong,HKG,1992,169.92892
Hong Kong,HKG,1993,185.5023
Hong Kong,HKG,1994,168.0929
Hong Kong,HKG,1995,180.68062
Hong Kong,HKG,1996,180.591
Hong Kong,HKG,1997,182.6931
Hong Kong,HKG,1998,186.23376
Hong Kong,HKG,1999,188.62175
Hong Kong,HKG,2000,197.47533
Hong Kong,HKG,2001,249.42023
Hong Kong,HKG,2002,243.43253
Hong Kong,HKG,2003,251.40543
Hong Kong,HKG,2004,281.52692
Hong Kong,HKG,2005,270.09045
Hong Kong,HKG,2006,285.75052
Hong Kong,HKG,2007,304.01202
Hong Kong,HKG,2008,282.851
Hong Kong,HKG,2009,308.8553
Hong Kong,HKG,2010,321.00284
Hong Kong,HKG,2011,328.8775
Hong Kong,HKG,2012,316.29422
Hong Kong,HKG,2013,324.77527
Hong Kong,HKG,2014,317.00565
Hong Kong,HKG,2015,326.21796
Hong Kong,HKG,2016,334.7714
Hong Kong,HKG,2017,359.08435
Hong Kong,HKG,2018,363.22702
Hong Kong,HKG,2019,344.21332
Hong Kong,HKG,2020,257.5241
Hong Kong,HKG,2021,242.6015
Hungary,HUN,1965,184.75363
Hungary,HUN,1966,187.16714
Hungary,HUN,1967,178.64995
Hungary,HUN,1968,185.34271
Hungary,HUN,1969,198.48152
Hungary,HUN,1970,213.87946
Hungary,HUN,1971,220.81313
Hungary,HUN,1972,227.95273
Hungary,HUN,1973,246.8954
Hungary,HUN,1974,254.52191
Hungary,HUN,1975,269.23694
Hungary,HUN,1976,287.6668
Hungary,HUN,1977,302.53906
Hungary,HUN,1978,323.6296
Hungary,HUN,1979,320.43997
Hungary,HUN,1980,321.5076
Hungary,HUN,1981,318.08426
Hungary,HUN,1982,319.52356
Hungary,HUN,1983,307.00458
Hungary,HUN,1984,311.79596
Hungary,HUN,1985,314.53577
Hungary,HUN,1986,310.3033
Hungary,HUN,1987,314.98105
Hungary,HUN,1988,300.00616
Hungary,HUN,1989,290.02203
Hungary,HUN,1990,283.6124
Hungary,HUN,1991,262.18042
Hungary,HUN,1992,249.28088
Hungary,HUN,1993,241.45792
Hungary,HUN,1994,243.0672
Hungary,HUN,1995,246.30728
Hungary,HUN,1996,251.18518
Hungary,HUN,1997,244.67673
Hungary,HUN,1998,249.19087
Hungary,HUN,1999,247.90521
Hungary,HUN,2000,239.24075
Hungary,HUN,2001,246.41263
Hungary,HUN,2002,244.11044
Hungary,HUN,2003,252.71704
Hungary,HUN,2004,253.0456
Hungary,HUN,2005,264.83917
Hungary,HUN,2006,262.59277
Hungary,HUN,2007,254.10687
Hungary,HUN,2008,246.7351
Hungary,HUN,2009,220.2858
Hungary,HUN,2010,224.36252
Hungary,HUN,2011,217.62537
Hungary,HUN,2012,199.82675
Hungary,HUN,2013,187.85693
Hungary,HUN,2014,185.90564
Hungary,HUN,2015,198.37442
Hungary,HUN,2016,202.36865
Hungary,HUN,2017,215.98416
Hungary,HUN,2018,217.98422
Hungary,HUN,2019,217.85585
Hungary,HUN,2020,211.1742
Hungary,HUN,2021,219.5201
Iceland,ISL,1965,5.6884866
Iceland,ISL,1966,6.107136
Iceland,ISL,1967,5.914563
Iceland,ISL,1968,6.3032904
Iceland,ISL,1969,5.7734447
Iceland,ISL,1970,5.8916345
Iceland,ISL,1971,6.4106994
Iceland,ISL,1972,6.86487
Iceland,ISL,1973,7.9447246
Iceland,ISL,1974,7.4140544
Iceland,ISL,1975,6.9631166
Iceland,ISL,1976,6.995831
Iceland,ISL,1977,7.3161564
Iceland,ISL,1978,7.7087274
Iceland,ISL,1979,7.666093
Iceland,ISL,1980,7.206591
Iceland,ISL,1981,7.2108116
Iceland,ISL,1982,6.5975733
Iceland,ISL,1983,6.5876665
Iceland,ISL,1984,7.0614614
Iceland,ISL,1985,7.0930758
Iceland,ISL,1986,7.286753
Iceland,ISL,1987,7.6183777
Iceland,ISL,1988,7.9369493
Iceland,ISL,1989,8.489046
Iceland,ISL,1990,8.602877
Iceland,ISL,1991,8.147545
Iceland,ISL,1992,8.554433
Iceland,ISL,1993,8.872781
Iceland,ISL,1994,8.972947
Iceland,ISL,1995,9.134002
Iceland,ISL,1996,10.112203
Iceland,ISL,1997,9.964474
Iceland,ISL,1998,10.112937
Iceland,ISL,1999,10.212201
Iceland,ISL,2000,10.6982155
Iceland,ISL,2001,10.200828
Iceland,ISL,2002,10.558628
Iceland,ISL,2003,10.637617
Iceland,ISL,2004,11.129196
Iceland,ISL,2005,11.256201
Iceland,ISL,2006,11.453036
Iceland,ISL,2007,11.569497
Iceland,ISL,2008,10.640057
Iceland,ISL,2009,9.860662
Iceland,ISL,2010,9.542615
Iceland,ISL,2011,9.428262
Iceland,ISL,2012,9.363356
Iceland,ISL,2013,9.902571
Iceland,ISL,2014,10.067502
Iceland,ISL,2015,10.999993
Iceland,ISL,2016,12.187073
Iceland,ISL,2017,13.438395
Iceland,ISL,2018,14.440814
Iceland,ISL,2019,12.403625
Iceland,ISL,2020,7.3128963
India,IND,1965,562.77496
India,IND,1966,579.2283
India,IND,1967,592.2042
India,IND,1968,627.5498
India,IND,1969,693.5151
India,IND,1970,670.0288
India,IND,1971,692.9109
India,IND,1972,737.4222
India,IND,1973,745.7451
India,IND,1974,800.703
India,IND,1975,848.6298
India,IND,1976,889.2078
India,IND,1977,939.1828
India,IND,1978,948.44336
India,IND,1979,1016.12415
India,IND,1980,1047.7122
India,IND,1981,1167.5793
India,IND,1982,1182.495
India,IND,1983,1254.2588
India,IND,1984,1330.7185
India,IND,1985,1418.2611
India,IND,1986,1525.8998
India,IND,1987,1642.9735
India,IND,1988,1783.563
India,IND,1989,1944.6182
India,IND,1990,2086.0105
India,IND,1991,2193.0864
India,IND,1992,2326.79
India,IND,1993,2388.339
India,IND,1994,2504.1228
India,IND,1995,2713.7434
India,IND,1996,2848.561
India,IND,1997,3009.7446
India,IND,1998,3162.5952
India,IND,1999,3260.4866
India,IND,2000,3446.0303
India,IND,2001,3466.253
India,IND,2002,3589.9685
India,IND,2003,3728.399
India,IND,2004,3964.4377
India,IND,2005,4237.5137
India,IND,2006,4427.847
India,IND,2007,4801.2754
India,IND,2008,5125.3574
India,IND,2009,5569.547
India,IND,2010,5795.2207
India,IND,2011,6066.5156
India,IND,2012,6486.7466
India,IND,2013,6672.582
India,IND,2014,7136.7607
India,IND,2015,7354.2676
India,IND,2016,7694.0493
India,IND,2017,7951.889
India,IND,2018,8428.454
India,IND,2019,8531.949
India,IND,2020,7959.4277
India,IND,2021,8814.637
Indonesia,IDN,1965,79.11888
Indonesia,IDN,1966,76.8785
Indonesia,IDN,1967,75.01717
Indonesia,IDN,1968,78.689545
Indonesia,IDN,1969,89.606026
Indonesia,IDN,1970,94.58033
Indonesia,IDN,1971,97.824776
Indonesia,IDN,1972,104.421036
Indonesia,IDN,1973,117.273766
Indonesia,IDN,1974,125.50778
Indonesia,IDN,1975,154.57945
Indonesia,IDN,1976,164.83072
Indonesia,IDN,1977,216.87085
Indonesia,IDN,1978,246.13058
Indonesia,IDN,1979,280.3206
Indonesia,IDN,1980,301.86044
Indonesia,IDN,1981,323.9159
Indonesia,IDN,1982,330.00012
Indonesia,IDN,1983,347.6607
Indonesia,IDN,1984,382.74515
Indonesia,IDN,1985,404.80402
Indonesia,IDN,1986,427.85284
Indonesia,IDN,1987,451.94354
Indonesia,IDN,1988,476.5185
Indonesia,IDN,1989,526.29944
Indonesia,IDN,1990,577.78107
Indonesia,IDN,1991,628.0453
Indonesia,IDN,1992,685.2572
Indonesia,IDN,1993,734.45264
Indonesia,IDN,1994,771.4894
Indonesia,IDN,1995,839.4823
Indonesia,IDN,1996,900.40405
Indonesia,IDN,1997,987.6079
Indonesia,IDN,1998,955.59766
Indonesia,IDN,1999,1045.11
Indonesia,IDN,2000,1120.133
Indonesia,IDN,2001,1195.0663
Indonesia,IDN,2002,1232.8993
Indonesia,IDN,2003,1343.9308
Indonesia,IDN,2004,1328.1602
Indonesia,IDN,2005,1365.1406
Indonesia,IDN,2006,1398.1421
Indonesia,IDN,2007,1496.8118
Indonesia,IDN,2008,1507.2634
Indonesia,IDN,2009,1554.045
Indonesia,IDN,2010,1691.9974
Indonesia,IDN,2011,1820.879
Indonesia,IDN,2012,1884.6263
Indonesia,IDN,2013,1801.4543
Indonesia,IDN,2014,1821.4462
Indonesia,IDN,2015,1871.5457
Indonesia,IDN,2016,1856.9341
Indonesia,IDN,2017,1944.4792
Indonesia,IDN,2018,2108.0508
Indonesia,IDN,2019,2238.2417
Indonesia,IDN,2020,2027.813
Indonesia,IDN,2021,2068.5315
Iran,IRN,1965,92.20691
Iran,IRN,1966,100.57436
Iran,IRN,1967,110.77067
Iran,IRN,1968,121.92544
Iran,IRN,1969,133.94678
Iran,IRN,1970,158.70999
Iran,IRN,1971,174.0005
Iran,IRN,1972,195.86758
Iran,IRN,1973,237.70222
Iran,IRN,1974,269.8102
Iran,IRN,1975,315.5079
Iran,IRN,1976,355.1258
Iran,IRN,1977,403.2174
Iran,IRN,1978,387.3108
Iran,IRN,1979,422.0517
Iran,IRN,1980,389.55026
Iran,IRN,1981,389.51578
Iran,IRN,1982,441.03876
Iran,IRN,1983,527.59705
Iran,IRN,1984,572.86237
Iran,IRN,1985,626.4981
Iran,IRN,1986,582.42664
Iran,IRN,1987,623.648
Iran,IRN,1988,635.19604
Iran,IRN,1989,701.0689
Iran,IRN,1990,789.45746
Iran,IRN,1991,863.6488
Iran,IRN,1992,946.20764
Iran,IRN,1993,869.6022
Iran,IRN,1994,988.3537
Iran,IRN,1995,1033.3331
Iran,IRN,1996,1124.8204
Iran,IRN,1997,1168.5665
Iran,IRN,1998,1213.3647
Iran,IRN,1999,1316.257
Iran,IRN,2000,1385.2795
Iran,IRN,2001,1479.933
Iran,IRN,2002,1602.8936
Iran,IRN,2003,1628.308
Iran,IRN,2004,1797.4377
Iran,IRN,2005,1898.7263
Iran,IRN,2006,2067.248
Iran,IRN,2007,2202.8115
Iran,IRN,2008,2301.213
Iran,IRN,2009,2366.4104
Iran,IRN,2010,2394.2256
Iran,IRN,2011,2501.9663
Iran,IRN,2012,2520.9692
Iran,IRN,2013,2603.963
Iran,IRN,2014,2725.781
Iran,IRN,2015,2714.8428
Iran,IRN,2016,2830.3274
Iran,IRN,2017,2944.7837
Iran,IRN,2018,3061.775
Iran,IRN,2019,3153.6816
Iran,IRN,2020,3258.2134
Iran,IRN,2021,3333.6167
Iraq,IRQ,1965,22.7958
Iraq,IRQ,1966,25.097502
Iraq,IRQ,1967,25.306927
Iraq,IRQ,1968,26.839622
Iraq,IRQ,1969,31.049189
Iraq,IRQ,1970,38.64763
Iraq,IRQ,1971,42.26764
Iraq,IRQ,1972,49.611767
Iraq,IRQ,1973,48.50393
Iraq,IRQ,1974,47.161148
Iraq,IRQ,1975,51.476006
Iraq,IRQ,1976,65.08444
Iraq,IRQ,1977,67.88548
Iraq,IRQ,1978,66.39484
Iraq,IRQ,1979,83.444885
Iraq,IRQ,1980,99.32096
Iraq,IRQ,1981,92.94761
Iraq,IRQ,1982,96.35552
Iraq,IRQ,1983,110.94216
Iraq,IRQ,1984,123.089615
Iraq,IRQ,1985,141.45856
Iraq,IRQ,1986,163.23427
Iraq,IRQ,1987,186.97635
Iraq,IRQ,1988,217.73358
Iraq,IRQ,1989,248.25427
Iraq,IRQ,1990,223.97296
Iraq,IRQ,1991,141.61224
Iraq,IRQ,1992,218.93427
Iraq,IRQ,1993,292.64853
Iraq,IRQ,1994,333.884
Iraq,IRQ,1995,330.24353
Iraq,IRQ,1996,332.62823
Iraq,IRQ,1997,398.39508
Iraq,IRQ,1998,293.88394
Iraq,IRQ,1999,213.38708
Iraq,IRQ,2000,313.21008
Iraq,IRQ,2001,349.5724
Iraq,IRQ,2002,329.2857
Iraq,IRQ,2003,290.28033
Iraq,IRQ,2004,309.4746
Iraq,IRQ,2005,294.30948
Iraq,IRQ,2006,285.4813
Iraq,IRQ,2007,289.26733
Iraq,IRQ,2008,337.67377
Iraq,IRQ,2009,331.60938
Iraq,IRQ,2010,370.39072
Iraq,IRQ,2011,381.9921
Iraq,IRQ,2012,414.96793
Iraq,IRQ,2013,461.41168
Iraq,IRQ,2014,442.84467
Iraq,IRQ,2015,428.37384
Iraq,IRQ,2016,490.58377
Iraq,IRQ,2017,522.2226
Iraq,IRQ,2018,630.7818
Iraq,IRQ,2019,604.00995
Iraq,IRQ,2020,542.62427
Ireland,IRL,1965,64.87755
Ireland,IRL,1966,73.29598
Ireland,IRL,1967,79.796646
Ireland,IRL,1968,93.562546
Ireland,IRL,1969,94.4301
Ireland,IRL,1970,73.43088
Ireland,IRL,1971,77.35794
Ireland,IRL,1972,81.09778
Ireland,IRL,1973,85.478004
Ireland,IRL,1974,86.56198
Ireland,IRL,1975,81.59778
Ireland,IRL,1976,83.12335
Ireland,IRL,1977,88.26243
Ireland,IRL,1978,92.04834
Ireland,IRL,1979,101.344666
Ireland,IRL,1980,97.94836
Ireland,IRL,1981,95.44615
Ireland,IRL,1982,94.91471
Ireland,IRL,1983,93.573235
Ireland,IRL,1984,92.82805
Ireland,IRL,1985,97.06178
Ireland,IRL,1986,104.785965
Ireland,IRL,1987,106.690216
Ireland,IRL,1988,105.61972
Ireland,IRL,1989,109.40909
Ireland,IRL,1990,114.97067
Ireland,IRL,1991,119.02901
Ireland,IRL,1992,119.6518
Ireland,IRL,1993,122.42731
Ireland,IRL,1994,126.90519
Ireland,IRL,1995,130.03976
Ireland,IRL,1996,137.53915
Ireland,IRL,1997,143.5135
Ireland,IRL,1998,153.52313
Ireland,IRL,1999,162.72952
Ireland,IRL,2000,169.204
Ireland,IRL,2001,180.02463
Ireland,IRL,2002,177.81929
Ireland,IRL,2003,173.80864
Ireland,IRL,2004,175.46461
Ireland,IRL,2005,182.05435
Ireland,IRL,2006,184.342
Ireland,IRL,2007,188.85443
Ireland,IRL,2008,185.51028
Ireland,IRL,2009,166.93707
Ireland,IRL,2010,167.5854
Ireland,IRL,2011,155.13507
Ireland,IRL,2012,152.65463
Ireland,IRL,2013,147.98254
Ireland,IRL,2014,145.23595
Ireland,IRL,2015,151.66194
Ireland,IRL,2016,159.8999
Ireland,IRL,2017,156.63684
Ireland,IRL,2018,157.34065
Ireland,IRL,2019,152.95517
Ireland,IRL,2020,136.94493
Ireland,IRL,2021,141.87645
Israel,ISR,1965,41.013382
Israel,ISR,1966,42.64998
Israel,ISR,1967,51.743206
Israel,ISR,1968,52.673416
Israel,ISR,1969,59.531826
Israel,ISR,1970,63.54928
Israel,ISR,1971,72.11492
Israel,ISR,1972,68.314644
Israel,ISR,1973,72.8212
Israel,ISR,1974,73.129845
Israel,ISR,1975,75.14639
Israel,ISR,1976,77.04143
Israel,ISR,1977,80.89787
Israel,ISR,1978,88.33113
Israel,ISR,1979,91.25434
Israel,ISR,1980,92.57666
Israel,ISR,1981,94.15047
Israel,ISR,1982,101.741486
Israel,ISR,1983,101.8094
Israel,ISR,1984,105.94039
Israel,ISR,1985,98.251434
Israel,ISR,1986,103.33867
Israel,ISR,1987,110.80868
Israel,ISR,1988,118.76422
Israel,ISR,1989,124.270004
Israel,ISR,1990,129.1292
Israel,ISR,1991,131.26219
Israel,ISR,1992,153.1128
Israel,ISR,1993,166.29146
Israel,ISR,1994,173.50276
Israel,ISR,1995,195.13654
Israel,ISR,1996,202.22723
Israel,ISR,1997,221.14056
Israel,ISR,1998,232.72064
Israel,ISR,1999,241.175
Israel,ISR,2000,227.28027
Israel,ISR,2001,227.15454
Israel,ISR,2002,231.57265
Israel,ISR,2003,238.5921
Israel,ISR,2004,243.35373
Israel,ISR,2005,244.49413
Israel,ISR,2006,243.89938
Israel,ISR,2007,255.1586
Israel,ISR,2008,262.5598
Israel,ISR,2009,254.91614
Israel,ISR,2010,264.89844
Israel,ISR,2011,269.48422
Israel,ISR,2012,281.45193
Israel,ISR,2013,266.1186
Israel,ISR,2014,258.53638
Israel,ISR,2015,271.95642
Israel,ISR,2016,276.1059
Israel,ISR,2017,281.70483
Israel,ISR,2018,285.8688
Israel,ISR,2019,292.74796
Israel,ISR,2020,273.58655
Israel,ISR,2021,276.47824
Italy,ITA,1965,784.8056
Italy,ITA,1966,858.30023
Italy,ITA,1967,947.6643
Italy,ITA,1968,1035.8887
Italy,ITA,1969,1132.3536
Italy,ITA,1970,1261.1993
Italy,ITA,1971,1338.6602
Italy,ITA,1972,1404.3909
Italy,ITA,1973,1484.5575
Italy,ITA,1974,1481.2338
Italy,ITA,1975,1437.4283
Italy,ITA,1976,1530.9893
Italy,ITA,1977,1502.5157
Italy,ITA,1978,1557.1619
Italy,ITA,1979,1614.5195
Italy,ITA,1980,1572.048
Italy,ITA,1981,1542.565
Italy,ITA,1982,1501.9165
Italy,ITA,1983,1470.51
Italy,ITA,1984,1489.5533
Italy,ITA,1985,1487.1188
Italy,ITA,1986,1525.9579
Italy,ITA,1987,1604.471
Italy,ITA,1988,1643.8944
Italy,ITA,1989,1714.7087
Italy,ITA,1990,1752.051
Italy,ITA,1991,1778.8286
Italy,ITA,1992,1770.387
Italy,ITA,1993,1731.7411
Italy,ITA,1994,1718.5654
Italy,ITA,1995,1814.1665
Italy,ITA,1996,1799.4818
Italy,ITA,1997,1832.9872
Italy,ITA,1998,1877.4658
Italy,ITA,1999,1919.9059
Italy,ITA,2000,1949.0676
Italy,ITA,2001,1937.9456
Italy,ITA,2002,1942.1345
Italy,ITA,2003,2013.5079
Italy,ITA,2004,2038.8511
Italy,ITA,2005,2058.6958
Italy,ITA,2006,2042.6763
Italy,ITA,2007,2010.1216
Italy,ITA,2008,1938.8276
Italy,ITA,2009,1762.9906
Italy,ITA,2010,1803.9177
Italy,ITA,2011,1749.3113
Italy,ITA,2012,1668.5127
Italy,ITA,2013,1531.2878
Italy,ITA,2014,1414.4424
Italy,ITA,2015,1496.9937
Italy,ITA,2016,1507.9805
Italy,ITA,2017,1541.3867
Italy,ITA,2018,1525.0361
Italy,ITA,2019,1494.4926
Italy,ITA,2020,1320.9961
Italy,ITA,2021,1441.1804
Japan,JPN,1965,1598.5547
