STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/17/73,1.03,0,0,72,48,50
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/18/73,0.02,0,0,51,29,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/18/73,0.02,0,0,53,33,46
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/18/73,0,0,0,50,34,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/19/73,0,0,0,43,23,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/19/73,0,0,0,52,18,41
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/19/73,0,0,0,50,36,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/20/73,0,0,0,50,30,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/20/73,0,0,0,56,38,42
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/20/73,0,0,0,55,34,51
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/21/73,0,0,0,54,34,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/21/73,0.03,0,0,55,31,40
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/21/73,0.02,0,0,51,32,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/22/73,0.08,0,0,43,30,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/22/73,0.06,0,0,44,33,40
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/22/73,0.03,0,0,44,32,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/23/73,0,0,0,45,,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/23/73,0,0,0,56,32,55
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/23/73,0,0,0,55,32,51
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/24/73,0,0,0,55,,42
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/24/73,0,0,0,64,28,62
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/24/73,0,0,0,63,34,58
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/25/73,0,0,0,63,,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/25/73,0,0,0,62,34,55
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/25/73,0,0,0,59,40,53
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/26/73,0.9,0,0,58,,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/26/73,0.93,0,0,58,47,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/26/73,0.96,0,0,59,47,56
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/27/73,0.04,0,0,62,48,51
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/27/73,0.06,0,0,62,46,61
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/27/73,0.04,0,0,62,46,59
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/28/73,0,0,0,64,31,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/28/73,0,0,0,61,32,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/28/73,0,0,0,59,36,52
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/29/73,0,0,0,57,33,40
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/29/73,0,0,0,57,35,57
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/29/73,0,0,0,56,37,54
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/30/73,0.26,0,0,57,39,47
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/30/73,0.25,0,0,66,46,63
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/30/73,0.26,0,0,61,45,59
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/31/73,0,0,0,62,42,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/31/73,0.18,0,0,64,47,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,3/31/73,0.18,0,0,60,47,55
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/1/73,0.48,0,0,58,50,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/1/73,0.94,0,0,67,53,64
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/1/73,0.94,0,0,66,52,61
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/2/73,0.98,0,0,68,52,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/2/73,0.52,0,0,64,46,60
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/2/73,0.47,0,0,64,48,58
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/3/73,0,0,0,63,48,54
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/3/73,0,0,0,64,44,62
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/3/73,0,0,0,64,49,53
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/4/73,1.05,0,0,64,45,51
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/4/73,1.14,0,0,62,46,55
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/4/73,0.92,0,0,59,47,54
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/5/73,0,0,0,56,44,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/5/73,0,0,0,56,34,49
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/5/73,0,0,0,54,42,49
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/6/73,0,0,0,67,40,46
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/6/73,0,0,0,68,42,67
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/6/73,0,0,0,66,40,61
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/7/73,0,0,0,65,37,60
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/7/73,0,0,0,68,39,65
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/7/73,0,0,0,68,48,62
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/8/73,0.72,0,0,65,46,47
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/8/73,0.73,0,0,65,42,45
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/8/73,0.76,0,0,62,44,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/9/73,0.06,0,0,58,31,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/9/73,0,0,0,62,33,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/9/73,0,0,0,59,37,53
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/10/73,0.29,0,0,61,31,47
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/10/73,0.44,0,0,56,39,48
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/10/73,0.35,0,0,55,39,43
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/11/73,0.01,0,0,51,35,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/11/73,0,0,0,49,34,46
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/11/73,0,0,0,49,34,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/12/73,0,0,0,51,25,40
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/12/73,0.08,0,0,46,28,39
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/12/73,0.1,0,0,46,34,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/13/73,0.13,0,0,45,30,36
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/13/73,0,0,0,51,27,49
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/13/73,0,0,0,54,30,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/14/73,0,0,0,52,33,44
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/14/73,0,0,0,57,28,57
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/14/73,0,0,0,58,34,52
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/15/73,0,0,0,58,34,47
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/15/73,0,0,0,68,32,67
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/15/73,0,0,0,67,33,64
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/16/73,0,0,0,68,41,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/16/73,0,0,0,75,41,72
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/16/73,0,0,0,73,47,70
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/17/73,0,0,0,73,50,60
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/17/73,0,0,0,73,61,70
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/17/73,0,0,0,71,59,70
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/18/73,0.02,0,0,72,57,63
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/18/73,0,0,0,76,58,74
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/18/73,0,0,0,77,59,74
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/19/73,0,0,0,78,58,63
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/19/73,0,0,0,83,57,78
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/19/73,0,0,0,79,61,75
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/20/73,0,0,0,79,57,62
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/20/73,0,0,0,79,56,69
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/20/73,0,0,0,78,62,65
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/21/73,0,0,0,78,49,54
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/21/73,0,0,0,76,50,75
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/21/73,0,0,0,74,48,73
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/22/73,0,0,0,85,54,67
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/22/73,0,0,0,88,58,86
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/22/73,0,0,0,86,58,83
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/23/73,0,0,0,86,61,72
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/23/73,0,0,0,86,59,69
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/23/73,0,0,0,85,65,69
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/24/73,0.04,0,0,83,50,59
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/24/73,0.08,0,0,76,51,76
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/24/73,0.1,0,0,77,51,72
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/25/73,0,0,0,76,48,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/25/73,0.49,0,0,76,47,
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/25/73,0.55,0,0,72,48,51
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/26/73,1.16,0,0,52,48,52
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/26/73,1.1,0,0,59,46,53
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/26/73,0.85,0,0,55,49,54
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/27/73,0.68,0,0,55,47,47
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/27/73,1.22,0,0,55,45,54
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/27/73,0.98,0,0,54,46,53
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/28/73,0.41,0,0,55,47,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/28/73,0.07,0,0,58,42,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/28/73,0,0,0,58,46,56
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/29/73,0,0,0,57,41,52
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/29/73,0,0,0,66,39,66
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/29/73,0,0,0,67,41,65
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,4/30/73,0,0,0,66,40,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,4/30/73,0,0,0,67,41,62
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,4/30/73,0,0,0,65,47,61
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/1/73,0,0,0,63,45,49
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/1/73,0,0,0,81,45,80
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/1/73,0,0,0,79,50,79
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/2/73,0,0,0,80,47,64
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/2/73,0,0,0,84,58,81
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/2/73,0,0,0,83,62,80
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/3/73,0,0,0,83,56,61
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/3/73,0.35,0,0,81,59,62
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/3/73,0.43,0,0,80,58,62
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/4/73,0.47,0,0,69,42,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/4/73,0.1,0,0,65,42,52
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/4/73,0,0,0,63,45,51
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/5/73,0,0,0,62,37,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/5/73,0,0,0,63,37,63
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/5/73,0,0,0,62,40,61
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/6/73,0,0,0,64,43,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/6/73,0,0,0,72,39,70
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/6/73,0,0,0,71,42,69
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/7/73,0,0,0,71,42,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/7/73,0,0,0,78,45,77
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/7/73,0,0,0,77,47,74
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/8/73,0,0,0,78,45,52
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/8/73,0.19,0,0,77,56,65
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/8/73,0.01,0,0,74,56,67
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/9/73,0.32,0,0,71,48,64
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/9/73,0.59,0,0,78,56,76
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/9/73,0.58,0,0,79,61,75
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/10/73,0,0,0,80,52,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/10/73,0,0,0,83,50,80
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/10/73,0,0,0,84,58,80
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/11/73,0,0,0,84,57,68
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/11/73,0,0,0,81,57,76
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/11/73,0,0,0,80,60,75
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/12/73,0,0,0,79,49,63
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/12/73,0,0,0,76,48,73
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/12/73,0,0,0,76,54,69
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/13/73,0,0,0,78,54,61
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/13/73,0,0,0,74,51,70
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/13/73,0,0,0,71,52,67
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/14/73,0,0,0,70,53,56
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/14/73,0,0,0,72,52,66
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/14/73,0,0,0,70,56,67
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/15/73,0.05,0,0,70,53,54
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/15/73,0.11,0,0,66,52,61
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/15/73,0.1,0,0,67,53,66
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/16/73,0.04,0,0,67,40,52
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/16/73,0,0,0,65,39,48
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/16/73,0,0,0,68,44,66
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/17/73,0,0,0,68,45,56
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/17/73,0.13,0,0,67,45,45
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/17/73,0.14,0,0,70,47,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/18/73,0.12,0,0,72,38,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/18/73,0.12,0,0,59,35,58
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/18/73,0.03,0,0,63,41,61
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/19/73,0,0,0,64,42,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/19/73,0.15,0,0,74,42,72
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/19/73,0,0,0,75,50,72
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/20/73,0,0,0,76,56,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/20/73,0.05,0,0,72,65,70
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/20/73,0.2,0,0,72,54,64
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/21/73,0.08,0,0,66,56,58
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/21/73,0,0,0,78,51,68
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/21/73,0.01,0,0,70,54,68
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/22/73,0,0,0,71,50,61
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/22/73,0,0,0,77,46,76
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/22/73,0,0,0,80,54,77
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/23/73,0.29,0,0,82,59,59
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/23/73,0.4,0,0,76,60,63
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/23/73,0.5,0,0,76,59,64
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/24/73,0.19,0,0,66,56,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/24/73,0.26,0,0,,60,63
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/24/73,0.41,0,0,64,55,59
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/25/73,0.98,0,0,62,53,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/25/73,0.52,0,0,,42,55
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/25/73,0.57,0,0,60,52,54
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/26/73,0.04,0,0,56,52,54
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/26/73,0.02,0,0,,52,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/26/73,0.02,0,0,57,52,56
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/27/73,0.05,0,0,56,51,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/27/73,0.23,0,0,,53,56
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/27/73,0.33,0,0,57,52,56
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/28/73,0.15,0,0,69,55,68
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/28/73,0.84,0,0,,56,82
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/28/73,0.75,0,0,81,55,80
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/29/73,0.04,0,0,84,68,72
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/29/73,0,0,0,,69,80
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/29/73,0,0,0,80,68,78
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/30/73,0,0,0,84,60,69
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/30/73,0,0,0,,69,82
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/30/73,0,0,0,87,63,80
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,5/31/73,0,0,0,84,56,66
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,5/31/73,0,0,0,,55,72
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,5/31/73,0,0,0,80,56,72
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/1/73,0,0,0,76,53,64
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/1/73,0,0,0,,53,79
USC00189035,"U S SOLDIERS HOME DC, MD US",38.93333,-77.01667,70.1,6/1/73,0,0,0,79,55,76
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/2/73,0,0,0,80,55,72
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/2/73,0,0,0,,52,83
